session;joueur;hostname;understanding_faults;final_payoff;id;partie_partie_id;PGG_period;PGG_treatment;PGG_group;PGG_indiv;PGG_public;PGG_publicgroup;PGG_decisiontime;PGG_indivpayoff;PGG_publicpayoff;PGG_periodpayoff;PGG_cumulativepayoff;partie_id;naissance;genre;nationalite;couple;etudiant;etudiant_discipline;etudiant_niveau;experiences;fratrie_nombre;fratrie_rang;sportif;sportif_type;sportif_competition;religion_place;religion_croyance;religion_nom
201802021036;201802021036_j_1;LEEM2-PC18;0;9.96;13;46;1;0;201802021036_g_2;8;12;27;28;8.0;13.5;21.5;21.5;4;2001;0;76;1;0;28.0;7.0;0;1;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_1;LEEM2-PC18;0;9.96;33;46;2;0;201802021036_g_2;18;2;19;9;18.0;9.5;27.5;49.0;4;2001;0;76;1;0;28.0;7.0;0;1;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_1;LEEM2-PC18;0;9.96;53;46;3;0;201802021036_g_2;20;0;13;3;20.0;6.5;26.5;75.5;4;2001;0;76;1;0;28.0;7.0;0;1;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_1;LEEM2-PC18;0;9.96;73;46;4;0;201802021036_g_2;2;18;32;6;2.0;16.0;18.0;93.5;4;2001;0;76;1;0;28.0;7.0;0;1;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_1;LEEM2-PC18;0;9.96;93;46;5;0;201802021036_g_2;0;20;39;5;0.0;19.5;19.5;113.0;4;2001;0;76;1;0;28.0;7.0;0;1;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_1;LEEM2-PC18;0;9.96;113;46;6;0;201802021036_g_2;19;1;32;4;19.0;16.0;35.0;148.0;4;2001;0;76;1;0;28.0;7.0;0;1;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_1;LEEM2-PC18;0;9.96;133;46;7;0;201802021036_g_2;15;5;22;4;15.0;11.0;26.0;174.0;4;2001;0;76;1;0;28.0;7.0;0;1;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_1;LEEM2-PC18;0;9.96;153;46;8;0;201802021036_g_2;18;2;15;8;18.0;7.5;25.5;199.5;4;2001;0;76;1;0;28.0;7.0;0;1;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_1;LEEM2-PC18;0;9.96;173;46;9;0;201802021036_g_2;20;0;17;6;20.0;8.5;28.5;228.0;4;2001;0;76;1;0;28.0;7.0;0;1;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_1;LEEM2-PC18;0;9.96;193;46;10;0;201802021036_g_2;10;10;22;21;10.0;11.0;21.0;249.0;4;2001;0;76;1;0;28.0;7.0;0;1;2;0;0.0;1.0;2;2;2
201802021036;201802021036_j_2;LEEM2-PC17;0;9.3;12;55;1;0;201802021036_g_1;16;4;17;10;16.0;8.5;24.5;24.5;6;2000;0;76;1;0;9.0;7.0;1;5;6;1;None;None;3;2;2
201802021036;201802021036_j_2;LEEM2-PC17;0;9.3;32;55;2;0;201802021036_g_1;15;5;16;15;15.0;8.0;23.0;47.5;6;2000;0;76;1;0;9.0;7.0;1;5;6;1;None;None;3;2;2
201802021036;201802021036_j_2;LEEM2-PC17;0;9.3;52;55;3;0;201802021036_g_1;18;2;8;8;18.0;4.0;22.0;69.5;6;2000;0;76;1;0;9.0;7.0;1;5;6;1;None;None;3;2;2
201802021036;201802021036_j_2;LEEM2-PC17;0;9.3;72;55;4;0;201802021036_g_1;16;4;14;9;16.0;7.0;23.0;92.5;6;2000;0;76;1;0;9.0;7.0;1;5;6;1;None;None;3;2;2
201802021036;201802021036_j_2;LEEM2-PC17;0;9.3;92;55;5;0;201802021036_g_1;17;3;13;9;17.0;6.5;23.5;116.0;6;2000;0;76;1;0;9.0;7.0;1;5;6;1;None;None;3;2;2
201802021036;201802021036_j_2;LEEM2-PC17;0;9.3;112;55;6;0;201802021036_g_1;17;3;16;9;17.0;8.0;25.0;141.0;6;2000;0;76;1;0;9.0;7.0;1;5;6;1;None;None;3;2;2
201802021036;201802021036_j_2;LEEM2-PC17;0;9.3;132;55;7;0;201802021036_g_1;17;3;11;6;17.0;5.5;22.5;163.5;6;2000;0;76;1;0;9.0;7.0;1;5;6;1;None;None;3;2;2
201802021036;201802021036_j_2;LEEM2-PC17;0;9.3;152;55;8;0;201802021036_g_1;16;4;15;8;16.0;7.5;23.5;187.0;6;2000;0;76;1;0;9.0;7.0;1;5;6;1;None;None;3;2;2
201802021036;201802021036_j_2;LEEM2-PC17;0;9.3;172;55;9;0;201802021036_g_1;16;4;12;13;16.0;6.0;22.0;209.0;6;2000;0;76;1;0;9.0;7.0;1;5;6;1;None;None;3;2;2
201802021036;201802021036_j_2;LEEM2-PC17;0;9.3;192;55;10;0;201802021036_g_1;17;3;13;11;17.0;6.5;23.5;232.5;6;2000;0;76;1;0;9.0;7.0;1;5;6;1;None;None;3;2;2
201802021036;201802021036_j_3;LEEM2-PC16;0;9.12;11;60;1;0;201802021036_g_4;20;0;12;8;20.0;6.0;26.0;26.0;8;2001;0;76;1;0;28.0;7.0;0;2;1;0;1.0;0.0;4;4;7
201802021036;201802021036_j_3;LEEM2-PC16;0;9.12;31;60;2;0;201802021036_g_4;20;0;7;17;20.0;3.5;23.5;49.5;8;2001;0;76;1;0;28.0;7.0;0;2;1;0;1.0;0.0;4;4;7
201802021036;201802021036_j_3;LEEM2-PC16;0;9.12;51;60;3;0;201802021036_g_4;19;1;16;10;19.0;8.0;27.0;76.5;8;2001;0;76;1;0;28.0;7.0;0;2;1;0;1.0;0.0;4;4;7
201802021036;201802021036_j_3;LEEM2-PC16;0;9.12;71;60;4;0;201802021036_g_4;20;0;12;5;20.0;6.0;26.0;102.5;8;2001;0;76;1;0;28.0;7.0;0;2;1;0;1.0;0.0;4;4;7
201802021036;201802021036_j_3;LEEM2-PC16;0;9.12;91;60;5;0;201802021036_g_4;20;0;3;4;20.0;1.5;21.5;124.0;8;2001;0;76;1;0;28.0;7.0;0;2;1;0;1.0;0.0;4;4;7
201802021036;201802021036_j_3;LEEM2-PC16;0;9.12;111;60;6;0;201802021036_g_4;20;0;5;7;20.0;2.5;22.5;146.5;8;2001;0;76;1;0;28.0;7.0;0;2;1;0;1.0;0.0;4;4;7
201802021036;201802021036_j_3;LEEM2-PC16;0;9.12;131;60;7;0;201802021036_g_4;19;1;1;8;19.0;0.5;19.5;166.0;8;2001;0;76;1;0;28.0;7.0;0;2;1;0;1.0;0.0;4;4;7
201802021036;201802021036_j_3;LEEM2-PC16;0;9.12;151;60;8;0;201802021036_g_4;20;0;4;4;20.0;2.0;22.0;188.0;8;2001;0;76;1;0;28.0;7.0;0;2;1;0;1.0;0.0;4;4;7
201802021036;201802021036_j_3;LEEM2-PC16;0;9.12;171;60;9;0;201802021036_g_4;20;0;0;3;20.0;0.0;20.0;208.0;8;2001;0;76;1;0;28.0;7.0;0;2;1;0;1.0;0.0;4;4;7
201802021036;201802021036_j_3;LEEM2-PC16;0;9.12;191;60;10;0;201802021036_g_4;20;0;0;7;20.0;0.0;20.0;228.0;8;2001;0;76;1;0;28.0;7.0;0;2;1;0;1.0;0.0;4;4;7
201802021036;201802021036_j_4;LEEM2-PC20;0;11.84;18;44;1;0;201802021036_g_0;12;8;36;13;12.0;18.0;30.0;30.0;10;2000;1;76;1;1;None;None;1;1;1;1;None;None;4;3;7
201802021036;201802021036_j_4;LEEM2-PC20;0;11.84;38;44;2;0;201802021036_g_0;10;10;41;11;10.0;20.5;30.5;60.5;10;2000;1;76;1;1;None;None;1;1;1;1;None;None;4;3;7
201802021036;201802021036_j_4;LEEM2-PC20;0;11.84;58;44;3;0;201802021036_g_0;13;7;34;22;13.0;17.0;30.0;90.5;10;2000;1;76;1;1;None;None;1;1;1;1;None;None;4;3;7
201802021036;201802021036_j_4;LEEM2-PC20;0;11.84;78;44;4;0;201802021036_g_0;10;10;43;8;10.0;21.5;31.5;122.0;10;2000;1;76;1;1;None;None;1;1;1;1;None;None;4;3;7
201802021036;201802021036_j_4;LEEM2-PC20;0;11.84;98;44;5;0;201802021036_g_0;12;8;37;11;12.0;18.5;30.5;152.5;10;2000;1;76;1;1;None;None;1;1;1;1;None;None;4;3;7
201802021036;201802021036_j_4;LEEM2-PC20;0;11.84;118;44;6;0;201802021036_g_0;8;12;38;11;8.0;19.0;27.0;179.5;10;2000;1;76;1;1;None;None;1;1;1;1;None;None;4;3;7
201802021036;201802021036_j_4;LEEM2-PC20;0;11.84;138;44;7;0;201802021036_g_0;12;8;41;10;12.0;20.5;32.5;212.0;10;2000;1;76;1;1;None;None;1;1;1;1;None;None;4;3;7
201802021036;201802021036_j_4;LEEM2-PC20;0;11.84;158;44;8;0;201802021036_g_0;8;12;42;19;8.0;21.0;29.0;241.0;10;2000;1;76;1;1;None;None;1;1;1;1;None;None;4;3;7
201802021036;201802021036_j_4;LEEM2-PC20;0;11.84;178;44;9;0;201802021036_g_0;11;9;35;19;11.0;17.5;28.5;269.5;10;2000;1;76;1;1;None;None;1;1;1;1;None;None;4;3;7
201802021036;201802021036_j_4;LEEM2-PC20;0;11.84;198;44;10;0;201802021036_g_0;12;8;29;9;12.0;14.5;26.5;296.0;10;2000;1;76;1;1;None;None;1;1;1;1;None;None;4;3;7
201802021036;201802021036_j_5;LEEM2-PC10;0;10.08;17;51;1;0;201802021036_g_2;11;9;27;21;11.0;13.5;24.5;24.5;12;2001;1;76;0;0;28.0;7.0;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_5;LEEM2-PC10;0;10.08;37;51;2;0;201802021036_g_2;12;8;19;13;12.0;9.5;21.5;46.0;12;2001;1;76;0;0;28.0;7.0;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_5;LEEM2-PC10;0;10.08;57;51;3;0;201802021036_g_2;13;7;13;10;13.0;6.5;19.5;65.5;12;2001;1;76;0;0;28.0;7.0;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_5;LEEM2-PC10;0;10.08;77;51;4;0;201802021036_g_2;17;3;32;16;17.0;16.0;33.0;98.5;12;2001;1;76;0;0;28.0;7.0;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_5;LEEM2-PC10;0;10.08;97;51;5;0;201802021036_g_2;10;10;39;6;10.0;19.5;29.5;128.0;12;2001;1;76;0;0;28.0;7.0;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_5;LEEM2-PC10;0;10.08;117;51;6;0;201802021036_g_2;15;5;32;4;15.0;16.0;31.0;159.0;12;2001;1;76;0;0;28.0;7.0;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_5;LEEM2-PC10;0;10.08;137;51;7;0;201802021036_g_2;11;9;22;12;11.0;11.0;22.0;181.0;12;2001;1;76;0;0;28.0;7.0;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_5;LEEM2-PC10;0;10.08;157;51;8;0;201802021036_g_2;17;3;15;5;17.0;7.5;24.5;205.5;12;2001;1;76;0;0;28.0;7.0;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_5;LEEM2-PC10;0;10.08;177;51;9;0;201802021036_g_2;8;12;17;5;8.0;8.5;16.5;222.0;12;2001;1;76;0;0;28.0;7.0;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_5;LEEM2-PC10;0;10.08;197;51;10;0;201802021036_g_2;19;1;22;8;19.0;11.0;30.0;252.0;12;2001;1;76;0;0;28.0;7.0;0;1;2;0;0.0;0.0;3;2;2
201802021036;201802021036_j_6;LEEM2-PC11;0;9.04;16;50;1;0;201802021036_g_4;18;2;12;40;18.0;6.0;24.0;24.0;14;2001;1;76;1;1;None;None;1;3;4;0;0.0;0.0;2;3;7
201802021036;201802021036_j_6;LEEM2-PC11;0;9.04;36;50;2;0;201802021036_g_4;18;2;7;21;18.0;3.5;21.5;45.5;14;2001;1;76;1;1;None;None;1;3;4;0;0.0;0.0;2;3;7
201802021036;201802021036_j_6;LEEM2-PC11;0;9.04;56;50;3;0;201802021036_g_4;20;0;16;16;20.0;8.0;28.0;73.5;14;2001;1;76;1;1;None;None;1;3;4;0;0.0;0.0;2;3;7
201802021036;201802021036_j_6;LEEM2-PC11;0;9.04;76;50;4;0;201802021036_g_4;20;0;12;8;20.0;6.0;26.0;99.5;14;2001;1;76;1;1;None;None;1;3;4;0;0.0;0.0;2;3;7
201802021036;201802021036_j_6;LEEM2-PC11;0;9.04;96;50;5;0;201802021036_g_4;20;0;3;4;20.0;1.5;21.5;121.0;14;2001;1;76;1;1;None;None;1;3;4;0;0.0;0.0;2;3;7
201802021036;201802021036_j_6;LEEM2-PC11;0;9.04;116;50;6;0;201802021036_g_4;20;0;5;3;20.0;2.5;22.5;143.5;14;2001;1;76;1;1;None;None;1;3;4;0;0.0;0.0;2;3;7
201802021036;201802021036_j_6;LEEM2-PC11;0;9.04;136;50;7;0;201802021036_g_4;20;0;1;7;20.0;0.5;20.5;164.0;14;2001;1;76;1;1;None;None;1;3;4;0;0.0;0.0;2;3;7
201802021036;201802021036_j_6;LEEM2-PC11;0;9.04;156;50;8;0;201802021036_g_4;20;0;4;4;20.0;2.0;22.0;186.0;14;2001;1;76;1;1;None;None;1;3;4;0;0.0;0.0;2;3;7
201802021036;201802021036_j_6;LEEM2-PC11;0;9.04;176;50;9;0;201802021036_g_4;20;0;0;13;20.0;0.0;20.0;206.0;14;2001;1;76;1;1;None;None;1;3;4;0;0.0;0.0;2;3;7
201802021036;201802021036_j_6;LEEM2-PC11;0;9.04;196;50;10;0;201802021036_g_4;20;0;0;4;20.0;0.0;20.0;226.0;14;2001;1;76;1;1;None;None;1;3;4;0;0.0;0.0;2;3;7
201802021036;201802021036_j_7;LEEM2-PC12;0;10.7;15;45;1;0;201802021036_g_1;20;0;17;18;20.0;8.5;28.5;28.5;16;2001;1;76;1;0;9.0;7.0;1;0;0;0;0.0;0.0;4;3;8
201802021036;201802021036_j_7;LEEM2-PC12;0;10.7;35;45;2;0;201802021036_g_1;20;0;16;10;20.0;8.0;28.0;56.5;16;2001;1;76;1;0;9.0;7.0;1;0;0;0;0.0;0.0;4;3;8
201802021036;201802021036_j_7;LEEM2-PC12;0;10.7;55;45;3;0;201802021036_g_1;20;0;8;3;20.0;4.0;24.0;80.5;16;2001;1;76;1;0;9.0;7.0;1;0;0;0;0.0;0.0;4;3;8
201802021036;201802021036_j_7;LEEM2-PC12;0;10.7;75;45;4;0;201802021036_g_1;20;0;14;9;20.0;7.0;27.0;107.5;16;2001;1;76;1;0;9.0;7.0;1;0;0;0;0.0;0.0;4;3;8
201802021036;201802021036_j_7;LEEM2-PC12;0;10.7;95;45;5;0;201802021036_g_1;20;0;13;4;20.0;6.5;26.5;134.0;16;2001;1;76;1;0;9.0;7.0;1;0;0;0;0.0;0.0;4;3;8
201802021036;201802021036_j_7;LEEM2-PC12;0;10.7;115;45;6;0;201802021036_g_1;20;0;16;9;20.0;8.0;28.0;162.0;16;2001;1;76;1;0;9.0;7.0;1;0;0;0;0.0;0.0;4;3;8
201802021036;201802021036_j_7;LEEM2-PC12;0;10.7;135;45;7;0;201802021036_g_1;20;0;11;4;20.0;5.5;25.5;187.5;16;2001;1;76;1;0;9.0;7.0;1;0;0;0;0.0;0.0;4;3;8
201802021036;201802021036_j_7;LEEM2-PC12;0;10.7;155;45;8;0;201802021036_g_1;20;0;15;7;20.0;7.5;27.5;215.0;16;2001;1;76;1;0;9.0;7.0;1;0;0;0;0.0;0.0;4;3;8
201802021036;201802021036_j_7;LEEM2-PC12;0;10.7;175;45;9;0;201802021036_g_1;20;0;12;5;20.0;6.0;26.0;241.0;16;2001;1;76;1;0;9.0;7.0;1;0;0;0;0.0;0.0;4;3;8
201802021036;201802021036_j_7;LEEM2-PC12;0;10.7;195;45;10;0;201802021036_g_1;20;0;13;9;20.0;6.5;26.5;267.5;16;2001;1;76;1;0;9.0;7.0;1;0;0;0;0.0;0.0;4;3;8
201802021036;201802021036_j_8;LEEM2-PC13;0;10.56;20;53;1;0;201802021036_g_3;19;1;14;9;19.0;7.0;26.0;26.0;18;2001;0;76;1;1;None;None;0;2;3;0;1.0;1.0;4;4;7
201802021036;201802021036_j_8;LEEM2-PC13;0;10.56;40;53;2;0;201802021036_g_3;20;0;18;17;20.0;9.0;29.0;55.0;18;2001;0;76;1;1;None;None;0;2;3;0;1.0;1.0;4;4;7
201802021036;201802021036_j_8;LEEM2-PC13;0;10.56;60;53;3;0;201802021036_g_3;19;1;20;6;19.0;10.0;29.0;84.0;18;2001;0;76;1;1;None;None;0;2;3;0;1.0;1.0;4;4;7
201802021036;201802021036_j_8;LEEM2-PC13;0;10.56;80;53;4;0;201802021036_g_3;19;1;22;7;19.0;11.0;30.0;114.0;18;2001;0;76;1;1;None;None;0;2;3;0;1.0;1.0;4;4;7
201802021036;201802021036_j_8;LEEM2-PC13;0;10.56;100;53;5;0;201802021036_g_3;20;0;23;4;20.0;11.5;31.5;145.5;18;2001;0;76;1;1;None;None;0;2;3;0;1.0;1.0;4;4;7
201802021036;201802021036_j_8;LEEM2-PC13;0;10.56;120;53;6;0;201802021036_g_3;20;0;12;3;20.0;6.0;26.0;171.5;18;2001;0;76;1;1;None;None;0;2;3;0;1.0;1.0;4;4;7
201802021036;201802021036_j_8;LEEM2-PC13;0;10.56;140;53;7;0;201802021036_g_3;19;1;10;2;19.0;5.0;24.0;195.5;18;2001;0;76;1;1;None;None;0;2;3;0;1.0;1.0;4;4;7
201802021036;201802021036_j_8;LEEM2-PC13;0;10.56;160;53;8;0;201802021036_g_3;20;0;7;5;20.0;3.5;23.5;219.0;18;2001;0;76;1;1;None;None;0;2;3;0;1.0;1.0;4;4;7
201802021036;201802021036_j_8;LEEM2-PC13;0;10.56;180;53;9;0;201802021036_g_3;19;1;5;6;19.0;2.5;21.5;240.5;18;2001;0;76;1;1;None;None;0;2;3;0;1.0;1.0;4;4;7
201802021036;201802021036_j_8;LEEM2-PC13;0;10.56;200;53;10;0;201802021036_g_3;20;0;7;4;20.0;3.5;23.5;264.0;18;2001;0;76;1;1;None;None;0;2;3;0;1.0;1.0;4;4;7
201802021036;201802021036_j_9;LEEM2-PC14;0;10.92;19;41;1;0;201802021036_g_2;19;1;27;20;19.0;13.5;32.5;32.5;20;2000;1;76;1;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_9;LEEM2-PC14;0;10.92;39;41;2;0;201802021036_g_2;18;2;19;30;18.0;9.5;27.5;60.0;20;2000;1;76;1;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_9;LEEM2-PC14;0;10.92;59;41;3;0;201802021036_g_2;20;0;13;4;20.0;6.5;26.5;86.5;20;2000;1;76;1;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_9;LEEM2-PC14;0;10.92;79;41;4;0;201802021036_g_2;17;3;32;18;17.0;16.0;33.0;119.5;20;2000;1;76;1;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_9;LEEM2-PC14;0;10.92;99;41;5;0;201802021036_g_2;15;5;39;9;15.0;19.5;34.5;154.0;20;2000;1;76;1;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_9;LEEM2-PC14;0;10.92;119;41;6;0;201802021036_g_2;5;15;32;7;5.0;16.0;21.0;175.0;20;2000;1;76;1;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_9;LEEM2-PC14;0;10.92;139;41;7;0;201802021036_g_2;15;5;22;8;15.0;11.0;26.0;201.0;20;2000;1;76;1;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_9;LEEM2-PC14;0;10.92;159;41;8;0;201802021036_g_2;16;4;15;4;16.0;7.5;23.5;224.5;20;2000;1;76;1;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_9;LEEM2-PC14;0;10.92;179;41;9;0;201802021036_g_2;19;1;17;10;19.0;8.5;27.5;252.0;20;2000;1;76;1;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_9;LEEM2-PC14;0;10.92;199;41;10;0;201802021036_g_2;10;10;22;17;10.0;11.0;21.0;273.0;20;2000;1;76;1;0;9.0;7.0;1;0;0;1;None;None;4;4;7
201802021036;201802021036_j_10;LEEM2-PC15;0;10.76;8;56;1;0;201802021036_g_3;20;0;14;9;20.0;7.0;27.0;27.0;22;2000;0;76;1;0;9.0;7.0;0;1;1;0;1.0;0.0;4;4;2
201802021036;201802021036_j_10;LEEM2-PC15;0;10.76;28;56;2;0;201802021036_g_3;20;0;18;16;20.0;9.0;29.0;56.0;22;2000;0;76;1;0;9.0;7.0;0;1;1;0;1.0;0.0;4;4;2
201802021036;201802021036_j_10;LEEM2-PC15;0;10.76;48;56;3;0;201802021036_g_3;20;0;20;4;20.0;10.0;30.0;86.0;22;2000;0;76;1;0;9.0;7.0;0;1;1;0;1.0;0.0;4;4;2
201802021036;201802021036_j_10;LEEM2-PC15;0;10.76;68;56;4;0;201802021036_g_3;20;0;22;10;20.0;11.0;31.0;117.0;22;2000;0;76;1;0;9.0;7.0;0;1;1;0;1.0;0.0;4;4;2
201802021036;201802021036_j_10;LEEM2-PC15;0;10.76;88;56;5;0;201802021036_g_3;20;0;23;3;20.0;11.5;31.5;148.5;22;2000;0;76;1;0;9.0;7.0;0;1;1;0;1.0;0.0;4;4;2
201802021036;201802021036_j_10;LEEM2-PC15;0;10.76;108;56;6;0;201802021036_g_3;20;0;12;4;20.0;6.0;26.0;174.5;22;2000;0;76;1;0;9.0;7.0;0;1;1;0;1.0;0.0;4;4;2
201802021036;201802021036_j_10;LEEM2-PC15;0;10.76;128;56;7;0;201802021036_g_3;20;0;10;7;20.0;5.0;25.0;199.5;22;2000;0;76;1;0;9.0;7.0;0;1;1;0;1.0;0.0;4;4;2
201802021036;201802021036_j_10;LEEM2-PC15;0;10.76;148;56;8;0;201802021036_g_3;20;0;7;4;20.0;3.5;23.5;223.0;22;2000;0;76;1;0;9.0;7.0;0;1;1;0;1.0;0.0;4;4;2
201802021036;201802021036_j_10;LEEM2-PC15;0;10.76;168;56;9;0;201802021036_g_3;20;0;5;3;20.0;2.5;22.5;245.5;22;2000;0;76;1;0;9.0;7.0;0;1;1;0;1.0;0.0;4;4;2
201802021036;201802021036_j_10;LEEM2-PC15;0;10.76;188;56;10;0;201802021036_g_3;20;0;7;3;20.0;3.5;23.5;269.0;22;2000;0;76;1;0;9.0;7.0;0;1;1;0;1.0;0.0;4;4;2
201802021036;201802021036_j_11;LEEM2-PC9;0;10.56;7;43;1;0;201802021036_g_2;15;5;27;21;15.0;13.5;28.5;28.5;24;2001;1;76;1;0;28.0;7.0;1;1;1;0;0.0;0.0;2;2;2
201802021036;201802021036_j_11;LEEM2-PC9;0;10.56;27;43;2;0;201802021036_g_2;13;7;19;12;13.0;9.5;22.5;51.0;24;2001;1;76;1;0;28.0;7.0;1;1;1;0;0.0;0.0;2;2;2
201802021036;201802021036_j_11;LEEM2-PC9;0;10.56;47;43;3;0;201802021036_g_2;14;6;13;11;14.0;6.5;20.5;71.5;24;2001;1;76;1;0;28.0;7.0;1;1;1;0;0.0;0.0;2;2;2
201802021036;201802021036_j_11;LEEM2-PC9;0;10.56;67;43;4;0;201802021036_g_2;12;8;32;13;12.0;16.0;28.0;99.5;24;2001;1;76;1;0;28.0;7.0;1;1;1;0;0.0;0.0;2;2;2
201802021036;201802021036_j_11;LEEM2-PC9;0;10.56;87;43;5;0;201802021036_g_2;16;4;39;8;16.0;19.5;35.5;135.0;24;2001;1;76;1;0;28.0;7.0;1;1;1;0;0.0;0.0;2;2;2
201802021036;201802021036_j_11;LEEM2-PC9;0;10.56;107;43;6;0;201802021036_g_2;9;11;32;6;9.0;16.0;25.0;160.0;24;2001;1;76;1;0;28.0;7.0;1;1;1;0;0.0;0.0;2;2;2
201802021036;201802021036_j_11;LEEM2-PC9;0;10.56;127;43;7;0;201802021036_g_2;17;3;22;6;17.0;11.0;28.0;188.0;24;2001;1;76;1;0;28.0;7.0;1;1;1;0;0.0;0.0;2;2;2
201802021036;201802021036_j_11;LEEM2-PC9;0;10.56;147;43;8;0;201802021036_g_2;14;6;15;5;14.0;7.5;21.5;209.5;24;2001;1;76;1;0;28.0;7.0;1;1;1;0;0.0;0.0;2;2;2
201802021036;201802021036_j_11;LEEM2-PC9;0;10.56;167;43;9;0;201802021036_g_2;16;4;17;5;16.0;8.5;24.5;234.0;24;2001;1;76;1;0;28.0;7.0;1;1;1;0;0.0;0.0;2;2;2
201802021036;201802021036_j_11;LEEM2-PC9;0;10.56;187;43;10;0;201802021036_g_2;19;1;22;5;19.0;11.0;30.0;264.0;24;2001;1;76;1;0;28.0;7.0;1;1;1;0;0.0;0.0;2;2;2
201802021036;201802021036_j_12;LEEM2-PC8;0;11.6;6;54;1;0;201802021036_g_0;13;7;36;16;13.0;18.0;31.0;31.0;26;2001;1;76;1;1;None;None;0;1;2;0;0.0;0.0;3;2;2
